id,test_index,dialogue,english_summary,final_summary,reference_english_summary,reference_chinese_summary,pipeline,summarization_model,translation_model,num_model_calls
gold_00038,605,"Barbara: I'm home already, you can come over
Sean: May I bring the dog?
Zac: I'm on my way
Barbara: sure you can, Sean
Barbara: do you want to stay overnight?
Sean: great!
Sean: I thought about it
Barbara: nice!","Barbara invites Sean and Zac to her home, confirming that Sean can bring his dog and stay overnight.",芭芭拉邀请肖恩和扎克到她的家中，并确认肖恩可以带上他的狗并留宿过夜。,"Barbara, Sean and Zac are meeting at Barbara's place tonight. Sean will bring the dog. Sean and Zac will stay overnight.",芭芭拉、肖恩和扎克今晚在芭芭拉家见面。肖恩会把狗带来的，肖恩和扎克会在这里过夜。,summarize_then_translate,qwen3.5:27b,qwen3.5:27b,2
gold_00039,616,"Jake: dude, I just pulled a TOTW
Jake: my first this year!
Tom: grats!
Tom: gonna sell it?
Jake: yeah
Jake: I'll try him in one or two matches
Jake: he's not a good fit for my squads
Tom: you'll have plenty of coins to buy someone that fits
Jake: that's the plan
Jake: I got lucky with this one
Tom: my pull luck sucks this year
Tom: not a single great player 
Jake: you're good at the game
Jake: you don't need help :P
Tom: I like shiny things :P","Jake celebrates pulling his first Team of the Week player of the year and plans to sell it after testing it in a few matches. Tom expresses frustration over his poor luck with pulls this year, though Jake reassures him that his skill makes special cards unnecessary.",杰克庆祝抽到了他今年的首张周最佳阵容球员卡，并计划在几场比赛测试后将其出售。汤姆对自己今年抽卡运气不佳感到沮丧，但杰克安慰他，凭借他的技术，特殊卡片并非必需。,Jake has got his first TOTW this year. Tom doesn't have a great team. ,杰克今年拿到了第一个totw ，汤姆的团队并不出色。,summarize_then_translate,qwen3.5:27b,qwen3.5:27b,2
gold_00040,621,"Phil: Good evening Deana! Many thanks for this nice card from you. Constantine was very happy!
Phil: Are these sunglasses also from you?
Deana: I thought they belonged your Cathreen!
Phil: Nope. She says they aren't hers.
Deana: Mine either. Look, maybe you feel like keeping them?
Deana: I seem to have so many sunglasses...
Deana: 8‑D
Phil: Where did you find them, possible that they belong to Adrian?
Deana: In this empty place above the radio. In the very back.
Deana: If Adrian wants it, no pro!
Deana: :)
Phil: :))
Deana: Exactly!
Phil: Ok, they don't belong to any of us, and nobody else drove your car. But we can look after these sunglasses.
Deana: Glad to hear it!",Phil and Deana discover a pair of sunglasses in Deana's car that do not belong to either of them or their friends. They agree to keep and look after the glasses since no one else has driven the vehicle.,菲尔和迪安娜在迪安娜的车里发现了一副太阳镜，这副眼镜既不属于他们自己，也不属于他们的朋友。由于没有其他任何人驾驶过这辆车，他们决定保留并妥善保管这副眼镜。,"Phil received a card from Deana. Constantine was happy. Phil has sunglasses, that Deana found in the back above the radio. Deana and Phil don't know who they belong too. Phil will keep the sunglasses.",菲尔收到了迪安娜的一张卡片，康斯坦丁很开心。菲尔有副墨镜。蒂娜在后面收音机上面找到的。迪安娜和菲尔也不知道他们属于谁。菲尔会留着这副墨镜的。,summarize_then_translate,qwen3.5:27b,qwen3.5:27b,2
gold_00041,635,"Mell: Hi there! How are you doing?
Gloria: Hi Mell! We are fine, just the daily grind ;) And yourselves?
Mell: Not much happening either. An odd phone call with the kids. Or Tad's sister:(( Not much otherwise.
Gloria: Yeah... Life has become so quite since the kids are out of the house. We had more to get used to it. But it must hard for you. Especially you I mean.
Mell: I don't know. Sometimes I even forget that I should be missing them. In a way I do like this peace and quiet now.
Gloria: Small wonder. You had a hell of a time with them just before they went to college. I'd say you need to recover now.
Mell: I guess you're right. But maybe I should feel guilty or something?
Gloria: Don't be silly! You are a fantastic mom.
Mell: Thanks Gloria.
Gloria: Anyway I'm happy to hear from you again. We should really have a nice do again.
Mell: YES! Splendid!
Gloria: The weather is just brilliant, perfect for a BBQ. What do you think?
Mell: I'm all for it. At my place? I'd love it.
Gloria: Can't be better. I love your garden.
Mell: We're thinking about extending the terrace. I must show you my drawings, just a few ideas. It would be great to hear your opinion.
Gloria: I'd love to. But you know how little I know about garden design, or however you call it.
Mell: We'll have a look at them. Now the BBQ. At the weekend I suppose?
Gloria: Let me check the calendar. Here's our family planner. A horrible name, isn't it? So this weekend suits us fine. At the next one, on Saturday, Mark has penciled something in but I can't read it. So what about this Saturday?
Mell: Perfect. At least we know the weather holds. Shall I do the food and you the drinks?
Gloria: And I'll get us some dessert as well. 
Mell: Very good indeed. It's always so easy going with you.
Gloria: Ta! You were thinking about Tad's sister?
Mell: I'm afraid so. I'm so happy she moved up to Scotland and I don't have to put up with her trying to run my household. Tad feels relieved too.
Gloria: Good riddance! I could really never warm up to her.
Mell: Nobody can! Anyway she's gone and we're going to have a fantastic barbecue. Without her.
Gloria: Yes, we are. Oh I'm so happy you've phoned!
Mell: Looking forward to our BBQ on Saturday!
Gloria: So long!",Mell and Gloria catch up on their lives after their children left home and agree to host a barbecue at Mell's place this Saturday. They also discuss Mell's plans to extend her terrace and express relief that Tad's difficult sister has moved away.,梅尔和格洛里亚在孩子们离家后互道近况，并商定本周六在梅尔家举办烧烤聚会。她们还讨论了梅尔扩建露台的计划，并对塔德那位难相处的妹妹已搬走感到宽慰。,"Gloria and Mell plan to have a barbeque at Mell's place on Saturday. They are happy, because Tad's sister moved to Scotland. Mell needs Gloria's advice on garden design.",格洛丽亚和梅尔计划星期六在梅尔家吃烧烤。他们很高兴，因为泰德的姐姐搬到了苏格兰。梅尔需要格洛丽亚对花园设计的建议。,summarize_then_translate,qwen3.5:27b,qwen3.5:27b,2
gold_00042,649,"Callan: Something's wrong with my Samsung S8.
Wade: What, exactly?
Callan: All I get is a black screen.
Wade: Did you drop it or something?
Callan: I think I know, this has happened before.
Wade:  It did? What happened before?
Callan: It overheats and then it takes a while for it to restart again..
Wade: That sucks.. Be carefull with the battery, it can be dangerous.
Callan: It sure can, but I'm going to the store and let them see it. It's still under warranty.
Wade: Will you lose all your stuff?
Callan: No, I always back up my files.","Callan's Samsung S8 is displaying a black screen due to overheating, a recurring issue he plans to address at the store under warranty. He reassures Wade that his data is safe because he regularly backs up his files.",卡兰的三星 S8 因过热而显示黑屏，这是他计划利用保修在门店解决的 recurring 问题。他向韦德保证，由于他定期备份文件，其数据安全无虞。,"Callan's Samsung S8 overheats, so he's going to the store to get it repaired.",卡伦的三星s8过热了，所以他要去店里修理。,summarize_then_translate,qwen3.5:27b,qwen3.5:27b,2
gold_00043,676,"Anna: Mum, I have a awful stomachache.
Joanna: Oh, dear, when did you get it?
Anna: At night, and it won’t stop:-(
Joanna: Is it something you ate?
Anna: Maybe. I'm not sure.
Joanna: What did you have for breakfast?
Anna: The usual, cereal with milk and a banana.
Joanna: Maybe the milk was bad.
Anna: It didn't smell bad.
Joanna: Maybe the banana was bad.
Anna: No, the banana was delicious.
Joanna: Maybe you just need to go to the bathroom.
Anna: No, that's not the problem.
Joanna: Maybe it will go away in a little while.
Anna: I wish it would :-(
Anna: Hopefully. If not, maybe we should go and see a doctor.
Joanna: Yeah, I think so...
Anna: I’ll get you a hot tea with some fresh mint leaves. Hope it will help. 
Joanna: Please do, I’m in my room...
Anna: Will be in ten minutes:-)","Anna tells her mother Joanna about her persistent stomachache, and they discuss potential causes before deciding to see a doctor if it does not improve. Joanna then offers to bring Anna hot mint tea to help with the pain.",安娜告诉母亲乔安娜她持续胃痛，两人讨论了可能的原因，并决定如果情况没有好转就去看医生。随后，乔安娜提出给安娜端来热薄荷茶以缓解疼痛。,Anna got an awful stomachache at night but she doesn't know its cause. Her mom Joanna will make her hot tea with some fresh mint leaves.,安娜夜里胃疼得厉害，但她不知道其中的原因。她的妈妈乔安娜会用新鲜的薄荷叶为她做热茶。,summarize_then_translate,qwen3.5:27b,qwen3.5:27b,2
gold_00044,678,"Sam: Where are you?
Kate: downstairs
Sam: already?
Kate: sure, come down
Jeff: We're in the little room next to the reception
Kate: have you noticed the woman making a cake?
Sam: yes
Kate: did you see the cake?
Sam: I didn't pay attention, why?
Kate: there was a huge penis on it
Kate: made of marzipan or sth
Sam: hahah, really?
Kate: when I noticed it, I started laughing
Kate: so she laughed too
Sam: nice
Kate: I asked her what's she doing
Kate: Somebody ordered a cake with a huge penis with balls and chocolate hair
Sam: hahah, I must see it!
Kate: she is working in the small room under the stairs
Sam: right, there is a kitchen",Kate informs Sam and Jeff that a woman in the kitchen is baking a cake featuring a large marzipan penis with chocolate hair. Sam expresses amusement and a desire to see the unusual cake.,凯特告知萨姆和杰夫，厨房里有一位女士正在烘烤一个装饰着巨大杏仁糖阴茎和巧克力头发的蛋糕。萨姆对此感到好笑，并表示想看看这个不寻常的蛋糕。,Kate and Jeff are downstairs in a room next to the reception. Some lady is making a marzipan cake. ,凯特和杰夫在楼下接待处旁边的一个房间里。有位女士正在做杏仁蛋糕。,summarize_then_translate,qwen3.5:27b,qwen3.5:27b,2
gold_00045,690,"Mia: God, he keeps talking about the stupid wall
Jennifer: I think he's just senile
Karine: unfortunately it's much more
Karine: this populist strategy to scare people with a minority
Karine: and then present himself as the only savior
Peter: Karine is right, I think he's not as senile and stupid as we would like to believe
Mia: so it's even worse - he's pure evil
Peter: possibly yes
Karine: I really think so, because it's not only about politics anymore
Karine: he is destroying the Earth
Karine: trying to shake the world's order
Jennifer: but he's also quite stupid
Jennifer: and the dangerous thing is his self confidence
Jennifer: he's persistence 
Jennifer: and ignorance
Karine: but we have a chance to change it
Karine: maybe Trump will be over soon?
Mia: we will see
Mia: but we should do anything to win the next elections
Karine: everything!","The group discusses a political leader's dangerous populist strategies and environmental destruction, debating whether his actions stem from senility or calculated evil. They conclude that despite his ignorance, his persistence makes him a threat, and they resolve to do everything possible to win the next election.",该群体讨论了一位政治领导人危险的民粹主义策略及其对环境造成的破坏，并辩论其行为是源于衰老还是蓄意的邪恶。他们得出结论，尽管此人无知，但其顽固坚持使其构成威胁，因此他们决心尽一切努力赢得下一次选举。,"Mia, Jennifer, Karine and Peter do not like Trump.",米亚、珍妮弗、卡琳和彼得不喜欢特朗普。,summarize_then_translate,qwen3.5:27b,qwen3.5:27b,2
gold_00046,711,"Pedro: batman or superman??
Alex: honestly..  neither
Pedro: WHAT??
Alex: i honestly like the flash
Pedro: whats so good about the flash :P
Alex: duuude, he can do almost anything
Pedro: not anything
Alex: yea im sure batman can run as fast -_-
Pedro: superhuman speed? thats your pitch?
Alex: that speed opens up the whole multiverse for him.. you seriously dont get how powerful he can be
Pedro: yeah i get your point",Alex convinces Pedro that The Flash is more powerful than Batman or Superman due to his superhuman speed and ability to access the multiverse.,亚历克斯说服佩德罗，闪电侠凭借超人的速度和进入多元宇宙的能力，比蝙蝠侠或超人更强大。,Alex prefers the Flash to Barman and Superman thanks to his speed.,阿莱克斯更喜欢闪电侠，因为他的速度。,summarize_then_translate,qwen3.5:27b,qwen3.5:27b,2
gold_00047,737,"Damian: are you downtown?
Ethan: yes
Ethan: why?
Damian: can you buy me a kebab?
Damian: i'm starving
Ethan: why won't you cook something for both of us, huh?
Damian: man, give me a break, i had a rough day
Ethan: ok ok
Ethan: but i really wish you weren't such a parasite
Damian: i'll change, scout's honour","Damian asks Ethan to buy him a kebab because he is starving after a rough day. Ethan reluctantly agrees but criticizes Damian for being a parasite, to which Damian promises to change.",达米安因经历糟糕的一天而饥肠辘辘，便请求伊桑为他买一份烤肉串。伊桑勉强答应，但批评达米安是个寄生虫，达米安则承诺会改过自新。,Ethan will buy Damian a kebab. Damian had a bad day.,伊森会请达米安吃烤肉串，达米安今天过得很糟糕。,summarize_then_translate,qwen3.5:27b,qwen3.5:27b,2
gold_00048,767,"Barry: I'm gonna go march in Women's strike, anyone interested?
Jake: I am, already made plans with some friends, wanna join?
Dave: I am down too, Kelly is coming with me
Barry: Let's just meet around the campus at noon","Barry, Jake, and Dave plan to attend the Women's strike together, with Dave bringing Kelly, and they agree to meet on campus at noon.",巴里、杰克和戴夫计划一同参加女性罢工活动，戴夫将带上凯莉，他们约定中午在校园集合。,"Barry, Dave, Kelly, and Jake will meet around the campus at 12 to join Women's strike.",巴里、戴夫、凯利和杰克将于12点在校园附近集合，参加妇女罢工。,summarize_then_translate,qwen3.5:27b,qwen3.5:27b,2
gold_00049,799,"Martha: Hey, can I ask you a question?
Ophelia: Do we know each other?
Martha: We don't, but do you mind if I ask you about the lenses from your profile picture? they are awesome and I would like to buy the similar ones
Ophelia: it's from Crazy Lenses. They have quite reasonable prices and very fast shipping.
Martha: Thanks!!! I'll check them :)
Ophelia: No problem :)","Martha asks Ophelia about the contact lenses in her profile picture, and Ophelia recommends Crazy Lenses for their reasonable prices and fast shipping.",玛莎询问奥菲莉亚关于她个人资料照片中隐形眼镜的事宜，奥菲莉亚推荐了“疯狂隐形眼镜”，因为其价格合理且发货迅速。,Martha likes Ophelia's lenses and wants to buy similar ones. Ophelia got them from Crazy Lenses.,玛莎喜欢奥菲莉娅的眼镜，想买类似的，奥菲莉娅是从crazy lens上买的。,summarize_then_translate,qwen3.5:27b,qwen3.5:27b,2
gold_00050,800,"Linda: Hi Dad, I want to buy flowers for mum! But I don't remember which one she likes :(
Michael: Well, she likes all the flowers I believe
Linda: That doesn't help! I'm on a flower market right now!
Michael: Send me some pics then
Linda: <file_photo> 
Michael: Tulips are nice, roses too
Linda:  What about carnations?
Michael: No, carnations are boring :D
Linda: Thanks Dad, srsly…
Michael:  What about freesias? She likes them a lot, are there any there?
Linda: <file_photo> 
Michael: Take those!","Linda asks her father for help choosing flowers for her mother at a market. After reviewing photos, Michael suggests she buy freesias, which her mother loves.",琳达在市场向父亲求助，希望他帮忙为母亲挑选鲜花。在查看照片后，迈克尔建议她购买母亲最爱的小苍兰。,Linda wants to buy flowers for her mother and asks Michael which flowers does she like. Michael suggests Linda to buy freesias.,琳达想给她妈妈买花，问迈克尔她喜欢哪种花。迈克尔建议琳达买小苍兰。,summarize_then_translate,qwen3.5:27b,qwen3.5:27b,2
